joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.45257213711738586,0.0,0.0,0.1756906807422638,-0.14098484814167023,0.0,0.0,0.1600835770368576,-0.1681731790304184,0.039492614567279816,0.09280494600534439,0.011985684745013714,-0.004848076496273279,0.05145610123872757,0.06777387112379074,0.05897800996899605,-0.0607837475836277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4537844955921173,0.0,0.0,0.1756906807422638,-0.14174307882785797,0.0,0.0,0.1600835770368576,-0.16881997883319855,0.039492614567279816,0.09250970184803009,0.011985684745013714,-0.004878391977399588,0.05145610123872757,0.06761790066957474,0.05897800996899605,-0.06099831685423851
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.45769408345222473,0.0,0.0,0.1756906807422638,-0.14285746216773987,0.0,0.0,0.1600835770368576,-0.16933125257492065,0.039492614567279816,0.09214075654745102,0.011985684745013714,-0.004902928601950407,0.05145610123872757,0.06742014735937119,0.05897800996899605,-0.06111555173993111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4634958505630493,0.0,0.0,0.1756906807422638,-0.14405402541160583,0.0,0.0,0.1600835770368576,-0.16954320669174194,0.039492614567279816,0.09171836823225021,0.011985684745013714,-0.004915705416351557,0.05145610123872757,0.06719174236059189,0.05897800996899605,-0.0610915869474411
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4702516794204712,0.0,0.0,0.1756906807422638,-0.14504489302635193,0.0,0.0,0.1600835770368576,-0.16930803656578064,0.039492614567279816,0.09135393053293228,0.011985684745013714,-0.00490932771936059,0.05145610123872757,0.06699216365814209,0.05897800996899605,-0.06088869646191597
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4772201180458069,0.0,0.0,0.1756906807422638,-0.1456611454486847,0.0,0.0,0.1600835770368576,-0.16858609020709991,0.039492614567279816,0.09123286604881287,0.011985684745013714,-0.004878594074398279,0.05145610123872757,0.06692011654376984,0.05897800996899605,-0.060502130538225174
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.48371535539627075,0.0,0.0,0.1756906807422638,-0.14581577479839325,0.0,0.0,0.1600835770368576,-0.1674255132675171,0.039492614567279816,0.0914902538061142,0.011985684745013714,-0.00482276501134038,0.05145610123872757,0.06704778224229813,0.05897800996899605,-0.059958722442388535
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.489108145236969,0.0,0.0,0.1756906807422638,-0.1454588621854782,0.0,0.0,0.1600835770368576,-0.16590319573879242,0.039492614567279816,0.0921892300248146,0.011985684745013714,-0.004743844736367464,0.05145610123872757,0.06740927696228027,0.05897800996899605,-0.0592963807284832
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.49291130900382996,0.0,0.0,0.1756906807422638,-0.14458535611629486,0.0,0.0,0.1600835770368576,-0.1641150265932083,0.039492614567279816,0.09331236779689789,0.011985684745013714,-0.004646343644708395,0.05145610123872757,0.06799596548080444,0.05897800996899605,-0.058559127151966095
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4948435425758362,0.0,0.0,0.1756906807422638,-0.1432594507932663,0.0,0.0,0.1600835770368576,-0.16219277679920197,0.039492614567279816,0.09477058798074722,0.011985684745013714,-0.004537635017186403,0.05145610123872757,0.06876120716333389,0.05897800996899605,-0.05780155211687088
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.49485650658607483,0.0,0.0,0.1756906807422638,-0.1416163146495819,0.0,0.0,0.1600835770368576,-0.1603008508682251,0.039492614567279816,0.09641175717115402,0.011985684745013714,-0.004427580628544092,0.05145610123872757,0.06962490826845169,0.05897800996899605,-0.057086870074272156
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4931468069553375,0.0,0.0,0.1756906807422638,-0.13986428081989288,0.0,0.0,0.1600835770368576,-0.1586395502090454,0.039492614567279816,0.09809830039739609,0.011985684745013714,-0.004326837137341499,0.05145610123872757,0.07051456719636917,0.05897800996899605,-0.056485842913389206
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.49013227224349976,0.0,0.0,0.1756906807422638,-0.13822877407073975,0.0,0.0,0.1600835770368576,-0.15738339722156525,0.039492614567279816,0.09974423050880432,0.011985684745013714,-0.004243694711476564,0.05145610123872757,0.07138479501008987,0.05897800996899605,-0.05605437979102135
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.48634636402130127,0.0,0.0,0.1756906807422638,-0.1368999183177948,0.0,0.0,0.1600835770368576,-0.15664033591747284,0.039492614567279816,0.1012328714132309,0.011985684745013714,-0.00418447982519865,0.05145610123872757,0.07217376679182053,0.05897800996899605,-0.05582341179251671
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.48222488164901733,0.0,0.0,0.1756906807422638,-0.13598552346229553,0.0,0.0,0.1600835770368576,-0.1564396172761917,0.039492614567279816,0.10236284881830215,0.011985684745013714,-0.004154487047344446,0.05145610123872757,0.07277505099773407,0.05897800996899605,-0.055800117552280426
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4781268239021301,0.0,0.0,0.1756906807422638,-0.1355510801076889,0.0,0.0,0.1600835770368576,-0.15677973628044128,0.039492614567279816,0.10299357026815414,0.011985684745013714,-0.004156674258410931,0.05145610123872757,0.07311426848173141,0.05897800996899605,-0.05598091706633568
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4744499921798706,0.0,0.0,0.1756906807422638,-0.13563549518585205,0.0,0.0,0.1600835770368576,-0.15762494504451752,0.039492614567279816,0.10308011621236801,0.011985684745013714,-0.004190538544207811,0.05145610123872757,0.07316712290048599,0.05897800996899605,-0.056347038596868515
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.471535325050354,0.0,0.0,0.1756906807422638,-0.13621968030929565,0.0,0.0,0.1600835770368576,-0.15888458490371704,0.039492614567279816,0.10261906683444977,0.011985684745013714,-0.004252483602613211,0.05145610123872757,0.0729309543967247,0.05897800996899605,-0.056860167533159256
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.46961072087287903,0.0,0.0,0.1756906807422638,-0.13724371790885925,0.0,0.0,0.1600835770368576,-0.16044428944587708,0.039492614567279816,0.10166200995445251,0.011985684745013714,-0.0043367184698581696,0.05145610123872757,0.07243213057518005,0.05897800996899605,-0.057474277913570404
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.46876847743988037,0.0,0.0,0.1756906807422638,-0.13860313594341278,0.0,0.0,0.1600835770368576,-0.1621670126914978,0.039492614567279816,0.10031858086585999,0.011985684745013714,-0.004435321781784296,0.05145610123872757,0.07172790914773941,0.05897800996899605,-0.058136261999607086
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.46897023916244507,0.0,0.0,0.1756906807422638,-0.14016658067703247,0.0,0.0,0.1600835770368576,-0.16391178965568542,0.039492614567279816,0.09873602539300919,0.011985684745013714,-0.00453946040943265,0.05145610123872757,0.07089566439390182,0.05897800996899605,-0.058792997151613235
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.47006088495254517,0.0,0.0,0.1756906807422638,-0.14180497825145721,0.0,0.0,0.1600835770368576,-0.1655624806880951,0.039492614567279816,0.09704876691102982,0.011985684745013714,-0.004641639534384012,0.05145610123872757,0.07000633329153061,0.05897800996899605,-0.05940260365605354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.47177278995513916,0.0,0.0,0.1756906807422638,-0.1433718055486679,0.0,0.0,0.1600835770368576,-0.16699983179569244,0.039492614567279816,0.09532900899648666,0.011985684745013714,-0.0047357333824038506,0.05145610123872757,0.0690983384847641,0.05897800996899605,-0.05992565304040909
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.473785400390625,0.0,0.0,0.1756906807422638,-0.14473119378089905,0.0,0.0,0.1600835770368576,-0.16812829673290253,0.039492614567279816,0.09365186840295792,0.011985684745013714,-0.004816586617380381,0.05145610123872757,0.06821175664663315,0.05897800996899605,-0.06033208966255188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.47587791085243225,0.0,0.0,0.1756906807422638,-0.14579720795154572,0.0,0.0,0.1600835770368576,-0.1688956618309021,0.039492614567279816,0.09212728589773178,0.011985684745013714,-0.00487977871671319,0.05145610123872757,0.06740498542785645,0.05897800996899605,-0.060604602098464966
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.47793710231781006,0.0,0.0,0.1756906807422638,-0.14652183651924133,0.0,0.0,0.1600835770368576,-0.16927537322044373,0.039492614567279816,0.09090016037225723,0.011985684745013714,-0.004921067971736193,0.05145610123872757,0.06675472110509872,0.05897800996899605,-0.060732152312994
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.47980478405952454,0.0,0.0,0.1756906807422638,-0.14687836170196533,0.0,0.0,0.1600835770368576,-0.1692715585231781,0.039492614567279816,0.09004724770784378,0.011985684745013714,-0.004939095117151737,0.05145610123872757,0.06630180031061172,0.05897800996899605,-0.06071728095412254
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.48131170868873596,0.0,0.0,0.1756906807422638,-0.14687560498714447,0.0,0.0,0.1600835770368576,-0.16893161833286285,0.039492614567279816,0.08960343897342682,0.011985684745013714,-0.004935151897370815,0.05145610123872757,0.0660649761557579,0.05897800996899605,-0.060579217970371246
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.48232436180114746,0.0,0.0,0.1756906807422638,-0.146560400724411,0.0,0.0,0.1600835770368576,-0.1683395355939865,0.039492614567279816,0.08956654369831085,0.011985684745013714,-0.004912705160677433,0.05145610123872757,0.06604335457086563,0.05897800996899605,-0.06035047769546509
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.48277196288108826,0.0,0.0,0.1756906807422638,-0.1460055559873581,0.0,0.0,0.1600835770368576,-0.1675952970981598,0.039492614567279816,0.08988878130912781,0.011985684745013714,-0.00487674493342638,0.05145610123872757,0.06621185690164566,0.05897800996899605,-0.06006923317909241
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4826572835445404,0.0,0.0,0.1756906807422638,-0.14529204368591309,0.0,0.0,0.1600835770368576,-0.16679108142852783,0.039492614567279816,0.09047462791204453,0.011985684745013714,-0.004832937847822905,0.05145610123872757,0.06652005761861801,0.05897800996899605,-0.05977065861225128
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4820469915866852,0.0,0.0,0.1756906807422638,-0.14449016749858856,0.0,0.0,0.1600835770368576,-0.1659914255142212,0.039492614567279816,0.09119828790426254,0.011985684745013714,-0.0047865682281553745,0.05145610123872757,0.06690147519111633,0.05897800996899605,-0.05947963893413544
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4810870289802551,0.0,0.0,0.1756906807422638,-0.1436464935541153,0.0,0.0,0.1600835770368576,-0.165218323469162,0.039492614567279816,0.09199123084545135,0.011985684745013714,-0.004739920608699322,0.05145610123872757,0.06731978058815002,0.05897800996899605,-0.05920296162366867
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4799731969833374,0.0,0.0,0.1756906807422638,-0.1427982598543167,0.0,0.0,0.1600835770368576,-0.16447389125823975,0.039492614567279816,0.09282320737838745,0.011985684745013714,-0.004693598486483097,0.05145610123872757,0.06775888055562973,0.05897800996899605,-0.0589384101331234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4788327217102051,0.0,0.0,0.1756906807422638,-0.14196744561195374,0.0,0.0,0.1600835770368576,-0.16375645995140076,0.039492614567279816,0.09366658329963684,0.011985684745013714,-0.0046480572782456875,0.05145610123872757,0.06820407509803772,0.05897800996899605,-0.05868366360664368
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.47769832611083984,0.0,0.0,0.1756906807422638,-0.14116379618644714,0.0,0.0,0.1600835770368576,-0.16306978464126587,0.039492614567279816,0.09449989348649979,0.011985684745013714,-0.004603899084031582,0.05145610123872757,0.06864402443170547,0.05897800996899605,-0.05843997746706009
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.47658219933509827,0.0,0.0,0.1756906807422638,-0.14039568603038788,0.0,0.0,0.1600835770368576,-0.1624206006526947,0.039492614567279816,0.09530714154243469,0.011985684745013714,-0.004561731591820717,0.05145610123872757,0.06907026469707489,0.05897800996899605,-0.058209918439388275
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4755186140537262,0.0,0.0,0.1756906807422638,-0.13968345522880554,0.0,0.0,0.1600835770368576,-0.16182556748390198,0.039492614567279816,0.0960758849978447,0.011985684745013714,-0.004522434901446104,0.05145610123872757,0.06947625428438187,0.05897800996899605,-0.057999055832624435
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4745749235153198,0.0,0.0,0.1756906807422638,-0.13906927406787872,0.0,0.0,0.1600835770368576,-0.16132064163684845,0.039492614567279816,0.09679409861564636,0.011985684745013714,-0.004487578757107258,0.05145610123872757,0.06985564529895782,0.05897800996899605,-0.057819221168756485
