joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19768476486206055,0.0,0.0,0.0,0.05608126521110535,0.0,0.0,0.0,0.02359449863433838,0.0,0.06546545773744583,0.0,0.0022301916033029556,0.0,0.03475639969110489,0.0,0.0063565559685230255
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20548850297927856,0.0,0.0,0.0,0.0337209552526474,0.0,0.0,0.0,-0.0034850090742111206,0.0,0.04401747137308121,0.0,0.0006951391696929932,0.0,0.023512542247772217,0.0,-0.003937631845474243
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1943722367286682,0.0,0.0,0.0,0.008750706911087036,0.0,0.0,0.0,-0.02963319420814514,0.0,0.017931684851646423,0.0,-0.0009012874215841293,0.0,0.009801797568798065,0.0,-0.013673026114702225
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16478747129440308,0.0,0.0,0.0,-0.016715005040168762,0.0,0.0,0.0,-0.05262121558189392,0.0,-0.009362585842609406,0.0,-0.002395233605057001,0.0,-0.004582852125167847,0.0,-0.021981261670589447
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12098178267478943,0.0,0.0,0.0,-0.040205568075180054,0.0,0.0,0.0,-0.07048361003398895,0.0,-0.03545265644788742,0.0,-0.003654498141258955,0.0,-0.018374808132648468,0.0,-0.028180982917547226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06917119026184082,0.0,0.0,0.0,-0.05958639085292816,0.0,0.0,0.0,-0.08206069469451904,0.0,-0.05751214921474457,0.0,-0.004570954479277134,0.0,-0.030076131224632263,0.0,-0.031902361661195755
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016012042760849,0.0,0.0,0.0,-0.07307156920433044,0.0,0.0,0.0,-0.08668750524520874,0.0,-0.07314961403608322,0.0,-0.005068548489362001,0.0,-0.03841165453195572,0.0,-0.032967980951070786
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03231018781661987,0.0,0.0,0.0,-0.08004605770111084,0.0,0.0,0.0,-0.08488669991493225,0.0,-0.08174534887075424,0.0,-0.005157943814992905,0.0,-0.04303939640522003,0.0,-0.03165854141116142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0700637698173523,0.0,0.0,0.0,-0.08013062179088593,0.0,0.0,0.0,-0.07720105350017548,0.0,-0.08517540991306305,0.0,-0.004906824324280024,0.0,-0.044933147728443146,0.0,-0.028316397219896317
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09311288595199585,0.0,0.0,0.0,-0.07315538823604584,0.0,0.0,0.0,-0.06414540112018585,0.0,-0.08492246270179749,0.0,-0.00437367707490921,0.0,-0.04486441612243652,0.0,-0.02323715016245842
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10262802243232727,0.0,0.0,0.0,-0.06063506007194519,0.0,0.0,0.0,-0.047395750880241394,0.0,-0.08004307746887207,0.0,-0.003601133357733488,0.0,-0.042333826422691345,0.0,-0.016973726451396942
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10379254817962646,0.0,0.0,0.0,-0.04476606845855713,0.0,0.0,0.0,-0.028676912188529968,0.0,-0.06879270076751709,0.0,-0.002612033858895302,0.0,-0.036425888538360596,0.0,-0.010001566261053085
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09817183017730713,0.0,0.0,0.0,-0.027028843760490417,0.0,0.0,0.0,-0.009397417306900024,0.0,-0.05200095474720001,0.0,-0.0014829100109636784,0.0,-0.02757962793111801,0.0,-0.002816971391439438
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08436515927314758,0.0,0.0,0.0,-0.00884421169757843,0.0,0.0,0.0,0.00859387218952179,0.0,-0.032418034970760345,0.0,-0.00035209814086556435,0.0,-0.017243623733520508,0.0,0.003823358565568924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06298944354057312,0.0,0.0,0.0,0.007949024438858032,0.0,0.0,0.0,0.023300573229789734,0.0,-0.012017600238323212,0.0,0.000659748911857605,0.0,-0.006461143493652344,0.0,0.009170081466436386
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03650635480880737,0.0,0.0,0.0,0.021751224994659424,0.0,0.0,0.0,0.0334080308675766,0.0,0.007133558392524719,0.0,0.001460174098610878,0.0,0.0036720186471939087,0.0,0.012749619781970978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008323043584823608,0.0,0.0,0.0,0.03170892596244812,0.0,0.0,0.0,0.03871135413646698,0.0,0.022702105343341827,0.0,0.0019941828213632107,0.0,0.01191757619380951,0.0,0.014495477080345154
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018124282360076904,0.0,0.0,0.0,0.03788471221923828,0.0,0.0,0.0,0.040096789598464966,0.0,0.03273766487836838,0.0,0.0022544176317751408,0.0,0.017240457236766815,0.0,0.014739856123924255
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03925636410713196,0.0,0.0,0.0,0.04113875329494476,0.0,0.0,0.0,0.03931894898414612,0.0,0.037915073335170746,0.0,0.002325430978089571,0.0,0.019993074238300323,0.0,0.014192424714565277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05184486508369446,0.0,0.0,0.0,0.042297691106796265,0.0,0.0,0.0,0.03793835639953613,0.0,0.04062298685312271,0.0,0.0023242435418069363,0.0,0.02143513411283493,0.0,0.01353072002530098
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05635768175125122,0.0,0.0,0.0,0.041976198554039,0.0,0.0,0.0,0.03654658794403076,0.0,0.041883811354637146,0.0,0.0022965832613408566,0.0,0.022107362747192383,0.0,0.012982450425624847
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056871771812438965,0.0,0.0,0.0,0.0408615916967392,0.0,0.0,0.0,0.035102665424346924,0.0,0.04191715270280838,0.0,0.00224248506128788,0.0,0.022128596901893616,0.0,0.012460816651582718
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05626305937767029,0.0,0.0,0.0,0.03929398953914642,0.0,0.0,0.0,0.03339648246765137,0.0,0.04101395606994629,0.0,0.0021581421606242657,0.0,0.02165473997592926,0.0,0.01184362918138504
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054492801427841187,0.0,0.0,0.0,0.03700852394104004,0.0,0.0,0.0,0.03110542893409729,0.0,0.03939978778362274,0.0,0.0020366045646369457,0.0,0.02080574631690979,0.0,0.011023040860891342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05018189549446106,0.0,0.0,0.0,0.03316029906272888,0.0,0.0,0.0,0.02749897539615631,0.0,0.03717392683029175,0.0,0.0018538208678364754,0.0,0.019634515047073364,0.0,0.009767431765794754
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047184526920318604,0.0,0.0,0.0,0.030709058046340942,0.0,0.0,0.0,0.02524629235267639,0.0,0.03591068089008331,0.0,0.0017428072169423103,0.0,0.018969550728797913,0.0,0.008991733193397522
